topic,level,name,year,group,estimate,moe,share,sharemoe
age,lower_legis,State House District 43 (2022); Connecticut,NA,total_pop,24611,1206,NA,NA
age,lower_legis,State House District 43 (2022); Connecticut,NA,ages00_17,5236,554,0.21,0.02
age,lower_legis,State House District 43 (2022); Connecticut,NA,ages18plus,19375,1071,0.79,0.02
age,lower_legis,State House District 43 (2022); Connecticut,NA,ages65plus,5104,550,0.21,0.02
age,lower_legis,State House District 44 (2022); Connecticut,NA,total_pop,26774,1154,NA,NA
age,lower_legis,State House District 44 (2022); Connecticut,NA,ages00_17,5421,506,0.2,0.017
age,lower_legis,State House District 44 (2022); Connecticut,NA,ages18plus,21353,1037,0.8,0.018
age,lower_legis,State House District 44 (2022); Connecticut,NA,ages65plus,4060,460,0.15,0.016
age,lower_legis,State House District 45 (2022); Connecticut,NA,total_pop,24486,1269,NA,NA
age,lower_legis,State House District 45 (2022); Connecticut,NA,ages00_17,5036,598,0.21,0.022
age,lower_legis,State House District 45 (2022); Connecticut,NA,ages18plus,19450,1120,0.79,0.02
age,lower_legis,State House District 45 (2022); Connecticut,NA,ages65plus,4081,499,0.17,0.018
age,lower_legis,State House District 46 (2022); Connecticut,NA,total_pop,23843,1379,NA,NA
age,lower_legis,State House District 46 (2022); Connecticut,NA,ages00_17,5341,711,0.22,0.027
age,lower_legis,State House District 46 (2022); Connecticut,NA,ages18plus,18502,1181,0.78,0.021
age,lower_legis,State House District 46 (2022); Connecticut,NA,ages65plus,3734,488,0.16,0.018
age,lower_legis,State House District 47 (2022); Connecticut,NA,total_pop,25235,1180,NA,NA
age,lower_legis,State House District 47 (2022); Connecticut,NA,ages00_17,5136,584,0.2,0.021
age,lower_legis,State House District 47 (2022); Connecticut,NA,ages18plus,20099,1025,0.8,0.016
age,lower_legis,State House District 47 (2022); Connecticut,NA,ages65plus,5193,483,0.21,0.017
age,lower_legis,State House District 48 (2022); Connecticut,NA,total_pop,24737,1149,NA,NA
age,lower_legis,State House District 48 (2022); Connecticut,NA,ages00_17,5424,558,0.22,0.02
age,lower_legis,State House District 48 (2022); Connecticut,NA,ages18plus,19313,1005,0.78,0.018
age,lower_legis,State House District 48 (2022); Connecticut,NA,ages65plus,4511,478,0.18,0.017
age,lower_legis,State House District 49 (2022); Connecticut,NA,total_pop,23905,1249,NA,NA
age,lower_legis,State House District 49 (2022); Connecticut,NA,ages00_17,4490,551,0.19,0.021
age,lower_legis,State House District 49 (2022); Connecticut,NA,ages18plus,19415,1121,0.81,0.02
age,lower_legis,State House District 49 (2022); Connecticut,NA,ages65plus,3529,426,0.15,0.016
age,lower_legis,State House District 5 (2022); Connecticut,NA,total_pop,25236,1333,NA,NA
age,lower_legis,State House District 5 (2022); Connecticut,NA,ages00_17,6340,724,0.25,0.025
age,lower_legis,State House District 5 (2022); Connecticut,NA,ages18plus,18896,1120,0.75,0.02
age,lower_legis,State House District 5 (2022); Connecticut,NA,ages65plus,3432,482,0.14,0.018
age,lower_legis,State House District 50 (2022); Connecticut,NA,total_pop,24722,1106,NA,NA
age,lower_legis,State House District 50 (2022); Connecticut,NA,ages00_17,4778,472,0.19,0.017
age,lower_legis,State House District 50 (2022); Connecticut,NA,ages18plus,19944,1000,0.81,0.018
age,lower_legis,State House District 50 (2022); Connecticut,NA,ages65plus,4797,412,0.19,0.014
age,lower_legis,State House District 51 (2022); Connecticut,NA,total_pop,23459,1130,NA,NA
age,lower_legis,State House District 51 (2022); Connecticut,NA,ages00_17,3629,438,0.15,0.017
age,lower_legis,State House District 51 (2022); Connecticut,NA,ages18plus,19830,1041,0.85,0.018
age,lower_legis,State House District 51 (2022); Connecticut,NA,ages65plus,4814,481,0.21,0.018
age,lower_legis,State House District 52 (2022); Connecticut,NA,total_pop,26058,1181,NA,NA
age,lower_legis,State House District 52 (2022); Connecticut,NA,ages00_17,5452,625,0.21,0.022
age,lower_legis,State House District 52 (2022); Connecticut,NA,ages18plus,20606,1002,0.79,0.014
age,lower_legis,State House District 52 (2022); Connecticut,NA,ages65plus,5667,528,0.22,0.018
age,lower_legis,State House District 53 (2022); Connecticut,NA,total_pop,23461,1238,NA,NA
age,lower_legis,State House District 53 (2022); Connecticut,NA,ages00_17,4696,545,0.2,0.021
age,lower_legis,State House District 53 (2022); Connecticut,NA,ages18plus,18765,1111,0.8,0.021
age,lower_legis,State House District 53 (2022); Connecticut,NA,ages65plus,4344,488,0.19,0.018
age,lower_legis,State House District 54 (2022); Connecticut,NA,total_pop,20451,1055,NA,NA
age,lower_legis,State House District 54 (2022); Connecticut,NA,ages00_17,1810,338,0.09,0.016
age,lower_legis,State House District 54 (2022); Connecticut,NA,ages18plus,18641,999,0.91,0.013
age,lower_legis,State House District 54 (2022); Connecticut,NA,ages65plus,1996,301,0.1,0.014
age,lower_legis,State House District 55 (2022); Connecticut,NA,total_pop,24341,1018,NA,NA
age,lower_legis,State House District 55 (2022); Connecticut,NA,ages00_17,5274,487,0.22,0.018
age,lower_legis,State House District 55 (2022); Connecticut,NA,ages18plus,19067,894,0.78,0.017
age,lower_legis,State House District 55 (2022); Connecticut,NA,ages65plus,4387,395,0.18,0.014
age,lower_legis,State House District 56 (2022); Connecticut,NA,total_pop,23105,1300,NA,NA
age,lower_legis,State House District 56 (2022); Connecticut,NA,ages00_17,3873,533,0.17,0.021
age,lower_legis,State House District 56 (2022); Connecticut,NA,ages18plus,19232,1185,0.83,0.021
age,lower_legis,State House District 56 (2022); Connecticut,NA,ages65plus,4163,496,0.18,0.019
age,lower_legis,State House District 57 (2022); Connecticut,NA,total_pop,23841,1373,NA,NA
age,lower_legis,State House District 57 (2022); Connecticut,NA,ages00_17,5142,628,0.22,0.023
age,lower_legis,State House District 57 (2022); Connecticut,NA,ages18plus,18699,1221,0.78,0.024
age,lower_legis,State House District 57 (2022); Connecticut,NA,ages65plus,4426,566,0.19,0.021
age,lower_legis,State House District 58 (2022); Connecticut,NA,total_pop,22029,1117,NA,NA
age,lower_legis,State House District 58 (2022); Connecticut,NA,ages00_17,4259,548,0.19,0.023
age,lower_legis,State House District 58 (2022); Connecticut,NA,ages18plus,17770,973,0.81,0.017
age,lower_legis,State House District 58 (2022); Connecticut,NA,ages65plus,4555,386,0.21,0.014
age,lower_legis,State House District 59 (2022); Connecticut,NA,total_pop,25600,1254,NA,NA
age,lower_legis,State House District 59 (2022); Connecticut,NA,ages00_17,4042,492,0.16,0.018
age,lower_legis,State House District 59 (2022); Connecticut,NA,ages18plus,21558,1154,0.84,0.018
age,lower_legis,State House District 59 (2022); Connecticut,NA,ages65plus,4692,452,0.18,0.015
age,lower_legis,State House District 6 (2022); Connecticut,NA,total_pop,22905,1446,NA,NA
age,lower_legis,State House District 6 (2022); Connecticut,NA,ages00_17,4883,696,0.21,0.027
age,lower_legis,State House District 6 (2022); Connecticut,NA,ages18plus,18022,1267,0.79,0.024
age,lower_legis,State House District 6 (2022); Connecticut,NA,ages65plus,3132,482,0.14,0.019
age,lower_legis,State House District 60 (2022); Connecticut,NA,total_pop,24155,1206,NA,NA
age,lower_legis,State House District 60 (2022); Connecticut,NA,ages00_17,4249,508,0.18,0.019
age,lower_legis,State House District 60 (2022); Connecticut,NA,ages18plus,19906,1094,0.82,0.019
age,lower_legis,State House District 60 (2022); Connecticut,NA,ages65plus,4420,462,0.18,0.017
age,lower_legis,State House District 61 (2022); Connecticut,NA,total_pop,25829,1229,NA,NA
age,lower_legis,State House District 61 (2022); Connecticut,NA,ages00_17,5045,642,0.2,0.023
age,lower_legis,State House District 61 (2022); Connecticut,NA,ages18plus,20784,1048,0.8,0.013
age,lower_legis,State House District 61 (2022); Connecticut,NA,ages65plus,4743,446,0.18,0.015
age,lower_legis,State House District 62 (2022); Connecticut,NA,total_pop,23237,1116,NA,NA
age,lower_legis,State House District 62 (2022); Connecticut,NA,ages00_17,4669,505,0.2,0.019
age,lower_legis,State House District 62 (2022); Connecticut,NA,ages18plus,18568,995,0.8,0.019
age,lower_legis,State House District 62 (2022); Connecticut,NA,ages65plus,4395,436,0.19,0.016
age,lower_legis,State House District 63 (2022); Connecticut,NA,total_pop,23115,1111,NA,NA
age,lower_legis,State House District 63 (2022); Connecticut,NA,ages00_17,3637,421,0.16,0.017
age,lower_legis,State House District 63 (2022); Connecticut,NA,ages18plus,19478,1028,0.84,0.018
age,lower_legis,State House District 63 (2022); Connecticut,NA,ages65plus,6064,597,0.26,0.023
age,lower_legis,State House District 64 (2022); Connecticut,NA,total_pop,24296,1032,NA,NA
age,lower_legis,State House District 64 (2022); Connecticut,NA,ages00_17,4283,448,0.18,0.017
age,lower_legis,State House District 64 (2022); Connecticut,NA,ages18plus,20013,929,0.82,0.015
age,lower_legis,State House District 64 (2022); Connecticut,NA,ages65plus,6690,499,0.28,0.017
age,lower_legis,State House District 65 (2022); Connecticut,NA,total_pop,24071,1125,NA,NA
age,lower_legis,State House District 65 (2022); Connecticut,NA,ages00_17,4342,500,0.18,0.019
age,lower_legis,State House District 65 (2022); Connecticut,NA,ages18plus,19729,1007,0.82,0.017
age,lower_legis,State House District 65 (2022); Connecticut,NA,ages65plus,3762,371,0.16,0.014
age,lower_legis,State House District 66 (2022); Connecticut,NA,total_pop,23347,1079,NA,NA
age,lower_legis,State House District 66 (2022); Connecticut,NA,ages00_17,3954,427,0.17,0.017
age,lower_legis,State House District 66 (2022); Connecticut,NA,ages18plus,19393,991,0.83,0.018
age,lower_legis,State House District 66 (2022); Connecticut,NA,ages65plus,6448,593,0.28,0.022
age,lower_legis,State House District 67 (2022); Connecticut,NA,total_pop,23190,1316,NA,NA
age,lower_legis,State House District 67 (2022); Connecticut,NA,ages00_17,5287,699,0.23,0.027
age,lower_legis,State House District 67 (2022); Connecticut,NA,ages18plus,17903,1116,0.77,0.02
age,lower_legis,State House District 67 (2022); Connecticut,NA,ages65plus,3754,403,0.16,0.015
age,lower_legis,State House District 68 (2022); Connecticut,NA,total_pop,24099,1343,NA,NA
age,lower_legis,State House District 68 (2022); Connecticut,NA,ages00_17,4220,605,0.18,0.023
age,lower_legis,State House District 68 (2022); Connecticut,NA,ages18plus,19879,1199,0.82,0.019
age,lower_legis,State House District 68 (2022); Connecticut,NA,ages65plus,5368,599,0.22,0.022
age,lower_legis,State House District 69 (2022); Connecticut,NA,total_pop,24067,1221,NA,NA
age,lower_legis,State House District 69 (2022); Connecticut,NA,ages00_17,4446,651,0.18,0.025
age,lower_legis,State House District 69 (2022); Connecticut,NA,ages18plus,19621,1033,0.82,0.011
age,lower_legis,State House District 69 (2022); Connecticut,NA,ages65plus,7057,545,0.29,0.017
age,lower_legis,State House District 7 (2022); Connecticut,NA,total_pop,22337,1269,NA,NA
age,lower_legis,State House District 7 (2022); Connecticut,NA,ages00_17,5057,621,0.23,0.025
age,lower_legis,State House District 7 (2022); Connecticut,NA,ages18plus,17280,1106,0.77,0.023
age,lower_legis,State House District 7 (2022); Connecticut,NA,ages65plus,2514,365,0.11,0.015
age,lower_legis,State House District 70 (2022); Connecticut,NA,total_pop,23899,1527,NA,NA
age,lower_legis,State House District 70 (2022); Connecticut,NA,ages00_17,4786,725,0.2,0.028
age,lower_legis,State House District 70 (2022); Connecticut,NA,ages18plus,19113,1344,0.8,0.023
age,lower_legis,State House District 70 (2022); Connecticut,NA,ages65plus,3420,556,0.14,0.021
age,lower_legis,State House District 71 (2022); Connecticut,NA,total_pop,23023,1293,NA,NA
age,lower_legis,State House District 71 (2022); Connecticut,NA,ages00_17,4628,588,0.2,0.023
age,lower_legis,State House District 71 (2022); Connecticut,NA,ages18plus,18395,1152,0.8,0.022
age,lower_legis,State House District 71 (2022); Connecticut,NA,ages65plus,4269,500,0.19,0.019
age,lower_legis,State House District 72 (2022); Connecticut,NA,total_pop,26068,1474,NA,NA
age,lower_legis,State House District 72 (2022); Connecticut,NA,ages00_17,6187,722,0.24,0.024
age,lower_legis,State House District 72 (2022); Connecticut,NA,ages18plus,19881,1285,0.76,0.024
age,lower_legis,State House District 72 (2022); Connecticut,NA,ages65plus,4088,599,0.16,0.021
age,lower_legis,State House District 73 (2022); Connecticut,NA,total_pop,22838,1341,NA,NA
age,lower_legis,State House District 73 (2022); Connecticut,NA,ages00_17,5174,618,0.23,0.024
age,lower_legis,State House District 73 (2022); Connecticut,NA,ages18plus,17664,1190,0.77,0.026
age,lower_legis,State House District 73 (2022); Connecticut,NA,ages65plus,3318,436,0.15,0.017
age,lower_legis,State House District 74 (2022); Connecticut,NA,total_pop,23495,1645,NA,NA
age,lower_legis,State House District 74 (2022); Connecticut,NA,ages00_17,5446,813,0.23,0.031
age,lower_legis,State House District 74 (2022); Connecticut,NA,ages18plus,18049,1431,0.77,0.029
age,lower_legis,State House District 74 (2022); Connecticut,NA,ages65plus,4347,621,0.19,0.023
age,lower_legis,State House District 75 (2022); Connecticut,NA,total_pop,22769,1480,NA,NA
age,lower_legis,State House District 75 (2022); Connecticut,NA,ages00_17,5330,706,0.23,0.027
age,lower_legis,State House District 75 (2022); Connecticut,NA,ages18plus,17439,1300,0.77,0.028
age,lower_legis,State House District 75 (2022); Connecticut,NA,ages65plus,2903,514,0.13,0.021
age,lower_legis,State House District 76 (2022); Connecticut,NA,total_pop,24279,1103,NA,NA
age,lower_legis,State House District 76 (2022); Connecticut,NA,ages00_17,5420,560,0.22,0.021
age,lower_legis,State House District 76 (2022); Connecticut,NA,ages18plus,18859,951,0.78,0.017
age,lower_legis,State House District 76 (2022); Connecticut,NA,ages65plus,3968,381,0.16,0.014
age,lower_legis,State House District 77 (2022); Connecticut,NA,total_pop,24306,1223,NA,NA
age,lower_legis,State House District 77 (2022); Connecticut,NA,ages00_17,4873,618,0.2,0.023
age,lower_legis,State House District 77 (2022); Connecticut,NA,ages18plus,19433,1056,0.8,0.016
age,lower_legis,State House District 77 (2022); Connecticut,NA,ages65plus,4321,413,0.18,0.014
age,lower_legis,State House District 78 (2022); Connecticut,NA,total_pop,24711,1181,NA,NA
age,lower_legis,State House District 78 (2022); Connecticut,NA,ages00_17,4918,573,0.2,0.021
age,lower_legis,State House District 78 (2022); Connecticut,NA,ages18plus,19793,1033,0.8,0.017
age,lower_legis,State House District 78 (2022); Connecticut,NA,ages65plus,3835,357,0.16,0.012
age,lower_legis,State House District 79 (2022); Connecticut,NA,total_pop,23827,1348,NA,NA
age,lower_legis,State House District 79 (2022); Connecticut,NA,ages00_17,4419,639,0.19,0.025
age,lower_legis,State House District 79 (2022); Connecticut,NA,ages18plus,19408,1187,0.81,0.019
age,lower_legis,State House District 79 (2022); Connecticut,NA,ages65plus,3795,461,0.16,0.017
age,lower_legis,State House District 8 (2022); Connecticut,NA,total_pop,23527,1316,NA,NA
age,lower_legis,State House District 8 (2022); Connecticut,NA,ages00_17,4376,523,0.19,0.02
age,lower_legis,State House District 8 (2022); Connecticut,NA,ages18plus,19151,1208,0.81,0.024
age,lower_legis,State House District 8 (2022); Connecticut,NA,ages65plus,4925,553,0.21,0.02
age,lower_legis,State House District 80 (2022); Connecticut,NA,total_pop,23025,1280,NA,NA
age,lower_legis,State House District 80 (2022); Connecticut,NA,ages00_17,4861,588,0.21,0.023
age,lower_legis,State House District 80 (2022); Connecticut,NA,ages18plus,18164,1137,0.79,0.023
age,lower_legis,State House District 80 (2022); Connecticut,NA,ages65plus,4017,493,0.17,0.019
age,lower_legis,State House District 81 (2022); Connecticut,NA,total_pop,23745,1233,NA,NA
age,lower_legis,State House District 81 (2022); Connecticut,NA,ages00_17,4037,457,0.17,0.017
age,lower_legis,State House District 81 (2022); Connecticut,NA,ages18plus,19708,1145,0.83,0.022
age,lower_legis,State House District 81 (2022); Connecticut,NA,ages65plus,5206,557,0.22,0.021
age,lower_legis,State House District 82 (2022); Connecticut,NA,total_pop,24376,1306,NA,NA
age,lower_legis,State House District 82 (2022); Connecticut,NA,ages00_17,4598,609,0.19,0.023
age,lower_legis,State House District 82 (2022); Connecticut,NA,ages18plus,19778,1155,0.81,0.019
age,lower_legis,State House District 82 (2022); Connecticut,NA,ages65plus,4362,505,0.18,0.018
age,lower_legis,State House District 83 (2022); Connecticut,NA,total_pop,24626,1398,NA,NA
age,lower_legis,State House District 83 (2022); Connecticut,NA,ages00_17,5063,742,0.21,0.028
age,lower_legis,State House District 83 (2022); Connecticut,NA,ages18plus,19563,1184,0.79,0.017
age,lower_legis,State House District 83 (2022); Connecticut,NA,ages65plus,4374,494,0.18,0.017
age,lower_legis,State House District 84 (2022); Connecticut,NA,total_pop,22093,1239,NA,NA
age,lower_legis,State House District 84 (2022); Connecticut,NA,ages00_17,6021,722,0.27,0.029
age,lower_legis,State House District 84 (2022); Connecticut,NA,ages18plus,16072,1007,0.73,0.02
age,lower_legis,State House District 84 (2022); Connecticut,NA,ages65plus,2672,364,0.12,0.015
age,lower_legis,State House District 85 (2022); Connecticut,NA,total_pop,23239,1310,NA,NA
age,lower_legis,State House District 85 (2022); Connecticut,NA,ages00_17,4059,593,0.17,0.024
age,lower_legis,State House District 85 (2022); Connecticut,NA,ages18plus,19180,1168,0.83,0.019
age,lower_legis,State House District 85 (2022); Connecticut,NA,ages65plus,4752,574,0.2,0.022
age,lower_legis,State House District 86 (2022); Connecticut,NA,total_pop,22837,1235,NA,NA
age,lower_legis,State House District 86 (2022); Connecticut,NA,ages00_17,4154,582,0.18,0.024
age,lower_legis,State House District 86 (2022); Connecticut,NA,ages18plus,18683,1090,0.82,0.018
age,lower_legis,State House District 86 (2022); Connecticut,NA,ages65plus,5016,532,0.22,0.02
age,lower_legis,State House District 87 (2022); Connecticut,NA,total_pop,24177,1231,NA,NA
age,lower_legis,State House District 87 (2022); Connecticut,NA,ages00_17,5082,595,0.21,0.022
age,lower_legis,State House District 87 (2022); Connecticut,NA,ages18plus,19095,1078,0.79,0.019
age,lower_legis,State House District 87 (2022); Connecticut,NA,ages65plus,5443,490,0.23,0.017
age,lower_legis,State House District 88 (2022); Connecticut,NA,total_pop,24030,1304,NA,NA
age,lower_legis,State House District 88 (2022); Connecticut,NA,ages00_17,3191,442,0.13,0.017
age,lower_legis,State House District 88 (2022); Connecticut,NA,ages18plus,20839,1227,0.87,0.02
age,lower_legis,State House District 88 (2022); Connecticut,NA,ages65plus,4492,519,0.19,0.019
age,lower_legis,State House District 89 (2022); Connecticut,NA,total_pop,24070,1369,NA,NA
age,lower_legis,State House District 89 (2022); Connecticut,NA,ages00_17,5736,794,0.24,0.03
age,lower_legis,State House District 89 (2022); Connecticut,NA,ages18plus,18334,1116,0.76,0.017
age,lower_legis,State House District 89 (2022); Connecticut,NA,ages65plus,4769,480,0.2,0.016
age,lower_legis,State House District 9 (2022); Connecticut,NA,total_pop,23430,1339,NA,NA
age,lower_legis,State House District 9 (2022); Connecticut,NA,ages00_17,5126,649,0.22,0.025
age,lower_legis,State House District 9 (2022); Connecticut,NA,ages18plus,18304,1171,0.78,0.022
age,lower_legis,State House District 9 (2022); Connecticut,NA,ages65plus,4422,593,0.19,0.023
age,lower_legis,State House District 90 (2022); Connecticut,NA,total_pop,23072,1088,NA,NA
age,lower_legis,State House District 90 (2022); Connecticut,NA,ages00_17,4224,508,0.18,0.02
age,lower_legis,State House District 90 (2022); Connecticut,NA,ages18plus,18848,962,0.82,0.016
age,lower_legis,State House District 90 (2022); Connecticut,NA,ages65plus,5431,533,0.24,0.02
age,lower_legis,State House District 91 (2022); Connecticut,NA,total_pop,21696,1250,NA,NA
age,lower_legis,State House District 91 (2022); Connecticut,NA,ages00_17,4589,584,0.21,0.024
age,lower_legis,State House District 91 (2022); Connecticut,NA,ages18plus,17107,1105,0.79,0.023
age,lower_legis,State House District 91 (2022); Connecticut,NA,ages65plus,3887,433,0.18,0.017
age,lower_legis,State House District 92 (2022); Connecticut,NA,total_pop,25196,1419,NA,NA
age,lower_legis,State House District 92 (2022); Connecticut,NA,ages00_17,5379,622,0.21,0.022
age,lower_legis,State House District 92 (2022); Connecticut,NA,ages18plus,19817,1275,0.79,0.024
age,lower_legis,State House District 92 (2022); Connecticut,NA,ages65plus,3271,414,0.13,0.015
age,lower_legis,State House District 93 (2022); Connecticut,NA,total_pop,23691,1477,NA,NA
age,lower_legis,State House District 93 (2022); Connecticut,NA,ages00_17,5582,793,0.24,0.03
age,lower_legis,State House District 93 (2022); Connecticut,NA,ages18plus,18109,1247,0.76,0.022
age,lower_legis,State House District 93 (2022); Connecticut,NA,ages65plus,2178,427,0.09,0.017
age,lower_legis,State House District 94 (2022); Connecticut,NA,total_pop,22855,1360,NA,NA
age,lower_legis,State House District 94 (2022); Connecticut,NA,ages00_17,4461,652,0.2,0.026
age,lower_legis,State House District 94 (2022); Connecticut,NA,ages18plus,18394,1194,0.8,0.021
age,lower_legis,State House District 94 (2022); Connecticut,NA,ages65plus,2240,359,0.1,0.015
age,lower_legis,State House District 95 (2022); Connecticut,NA,total_pop,23803,1486,NA,NA
age,lower_legis,State House District 95 (2022); Connecticut,NA,ages00_17,6939,836,0.29,0.03
age,lower_legis,State House District 95 (2022); Connecticut,NA,ages18plus,16864,1228,0.71,0.027
age,lower_legis,State House District 95 (2022); Connecticut,NA,ages65plus,2738,504,0.12,0.02
age,lower_legis,State House District 96 (2022); Connecticut,NA,total_pop,23499,1454,NA,NA
age,lower_legis,State House District 96 (2022); Connecticut,NA,ages00_17,3181,596,0.14,0.024
age,lower_legis,State House District 96 (2022); Connecticut,NA,ages18plus,20318,1327,0.86,0.018
age,lower_legis,State House District 96 (2022); Connecticut,NA,ages65plus,2083,291,0.09,0.011
age,lower_legis,State House District 97 (2022); Connecticut,NA,total_pop,23109,1547,NA,NA
age,lower_legis,State House District 97 (2022); Connecticut,NA,ages00_17,5052,759,0.22,0.029
age,lower_legis,State House District 97 (2022); Connecticut,NA,ages18plus,18057,1349,0.78,0.026
age,lower_legis,State House District 97 (2022); Connecticut,NA,ages65plus,4268,611,0.18,0.023
age,lower_legis,State House District 98 (2022); Connecticut,NA,total_pop,23482,1185,NA,NA
age,lower_legis,State House District 98 (2022); Connecticut,NA,ages00_17,4651,552,0.2,0.021
age,lower_legis,State House District 98 (2022); Connecticut,NA,ages18plus,18831,1048,0.8,0.019
age,lower_legis,State House District 98 (2022); Connecticut,NA,ages65plus,6672,630,0.28,0.023
age,lower_legis,State House District 99 (2022); Connecticut,NA,total_pop,23703,1268,NA,NA
age,lower_legis,State House District 99 (2022); Connecticut,NA,ages00_17,4266,634,0.18,0.025
age,lower_legis,State House District 99 (2022); Connecticut,NA,ages18plus,19437,1099,0.82,0.015
age,lower_legis,State House District 99 (2022); Connecticut,NA,ages65plus,4832,474,0.2,0.017
sex,1_us,United States,2023,total_pop,332387540,9914,NA,NA
sex,1_us,United States,2023,male,164545087,6966,0.5,0
sex,1_us,United States,2023,female,167842453,7054,0.5,0
sex,2_state,Connecticut,2023,total_pop,3598348,519,NA,NA
sex,2_state,Connecticut,2023,male,1765117,367,0.49,0
sex,2_state,Connecticut,2023,female,1833231,367,0.51,0
sex,3_county,Capitol COG,2023,total_pop,969029,78,NA,NA
sex,3_county,Capitol COG,2023,male,474604,55,0.49,0
sex,3_county,Capitol COG,2023,female,494425,55,0.51,0
sex,3_county,Greater Bridgeport COG,2023,total_pop,326296,156,NA,NA
sex,3_county,Greater Bridgeport COG,2023,male,160029,110,0.49,0
sex,3_county,Greater Bridgeport COG,2023,female,166267,110,0.51,0
sex,3_county,Lower Connecticut River Valley COG,2023,total_pop,174983,280,NA,NA
sex,3_county,Lower Connecticut River Valley COG,2023,male,86295,198,0.49,0.001
sex,3_county,Lower Connecticut River Valley COG,2023,female,88688,198,0.51,0.001
sex,3_county,Naugatuck Valley COG,2023,total_pop,452303,66,NA,NA
sex,3_county,Naugatuck Valley COG,2023,male,221077,47,0.49,0
sex,3_county,Naugatuck Valley COG,2023,female,231226,47,0.51,0
sex,3_county,Northeastern Connecticut COG,2023,total_pop,95829,192,NA,NA
sex,3_county,Northeastern Connecticut COG,2023,male,47829,136,0.5,0.001
sex,3_county,Northeastern Connecticut COG,2023,female,48000,136,0.5,0.001
sex,3_county,Northwest Hills COG,2023,total_pop,112848,276,NA,NA
sex,3_county,Northwest Hills COG,2023,male,56408,195,0.5,0.001
sex,3_county,Northwest Hills COG,2023,female,56440,195,0.5,0.001
sex,3_county,South Central Connecticut COG,2023,total_pop,566803,116,NA,NA
sex,3_county,South Central Connecticut COG,2023,male,273939,82,0.48,0
sex,3_county,South Central Connecticut COG,2023,female,292864,82,0.52,0
sex,3_county,Southeastern Connecticut COG,2023,total_pop,279025,55,NA,NA
sex,3_county,Southeastern Connecticut COG,2023,male,139744,39,0.5,0
sex,3_county,Southeastern Connecticut COG,2023,female,139281,39,0.5,0
sex,3_county,Western Connecticut COG,2023,total_pop,621232,147,NA,NA
sex,3_county,Western Connecticut COG,2023,male,305192,104,0.49,0
sex,3_county,Western Connecticut COG,2023,female,316040,104,0.51,0
sex,4_region,6 wealthiest Fairfield County,2023,total_pop,123435,1271,NA,NA
sex,4_region,6 wealthiest Fairfield County,2023,male,60414,896,0.49,0.005
sex,4_region,6 wealthiest Fairfield County,2023,female,63021,902,0.51,0.005
sex,4_region,Eastern cities,2023,total_pop,129182,1686,NA,NA
sex,4_region,Eastern cities,2023,male,64976,1193,0.5,0.006
sex,4_region,Eastern cities,2023,female,64206,1191,0.5,0.007
sex,4_region,Greater Bridgeport,2023,total_pop,326296,2201,NA,NA
sex,4_region,Greater Bridgeport,2023,male,160029,1555,0.49,0.003
sex,4_region,Greater Bridgeport,2023,female,166267,1557,0.51,0.003
sex,4_region,Greater Danbury,2023,total_pop,267695,2254,NA,NA
sex,4_region,Greater Danbury,2023,male,131818,1593,0.49,0.004
sex,4_region,Greater Danbury,2023,female,135877,1595,0.51,0.004
sex,4_region,Greater Danbury other towns,2023,total_pop,153448,1566,NA,NA
sex,4_region,Greater Danbury other towns,2023,male,75100,1107,0.49,0.005
sex,4_region,Greater Danbury other towns,2023,female,78348,1108,0.51,0.005
sex,4_region,Greater Hartford,2023,total_pop,969029,4444,NA,NA
sex,4_region,Greater Hartford,2023,male,474604,3143,0.49,0.002
sex,4_region,Greater Hartford,2023,female,494425,3142,0.51,0.002
sex,4_region,Greater New Haven,2023,total_pop,462346,3165,NA,NA
sex,4_region,Greater New Haven,2023,male,223671,2236,0.48,0.004
sex,4_region,Greater New Haven,2023,female,238675,2240,0.52,0.003
sex,4_region,Greater Norwalk,2023,total_pop,168135,1742,NA,NA
sex,4_region,Greater Norwalk,2023,male,82914,1231,0.49,0.005
sex,4_region,Greater Norwalk,2023,female,85221,1232,0.51,0.005
sex,4_region,Greater Norwalk other towns,2023,total_pop,76760,981,NA,NA
sex,4_region,Greater Norwalk other towns,2023,male,37528,691,0.49,0.006
sex,4_region,Greater Norwalk other towns,2023,female,39232,697,0.51,0.006
sex,4_region,Greater Waterbury,2023,total_pop,340615,2828,NA,NA
sex,4_region,Greater Waterbury,2023,male,166570,2000,0.49,0.004
sex,4_region,Greater Waterbury,2023,female,174045,2000,0.51,0.004
sex,4_region,Hartford Foundation,2023,total_pop,757461,3912,NA,NA
sex,4_region,Hartford Foundation,2023,male,371679,2766,0.49,0.003
sex,4_region,Hartford Foundation,2023,female,385782,2767,0.51,0.003
sex,4_region,Hartford Foundation other towns,2023,total_pop,637491,3567,NA,NA
sex,4_region,Hartford Foundation other towns,2023,male,313746,2521,0.49,0.003
sex,4_region,Hartford Foundation other towns,2023,female,323745,2523,0.51,0.003
sex,4_region,Hartford Inner Ring,2023,total_pop,425159,3078,NA,NA
sex,4_region,Hartford Inner Ring,2023,male,207678,2175,0.49,0.004
sex,4_region,Hartford Inner Ring,2023,female,217481,2178,0.51,0.004
sex,4_region,Hartford Outer Ring,2023,total_pop,350599,2443,NA,NA
sex,4_region,Hartford Outer Ring,2023,male,173651,1728,0.5,0.004
